Disease,County,Year,Sex,Cases,Population
Anaplasmosis,Del Norte,2003,Total,0,27871
Anaplasmosis,Del Norte,2004,Female,0,12587
Anaplasmosis,Del Norte,2004,Male,0,15600
Anaplasmosis,Del Norte,2004,Total,0,28187
Anaplasmosis,Del Norte,2005,Female,0,12649
Anaplasmosis,Del Norte,2005,Male,0,15666
Anaplasmosis,Del Norte,2005,Total,0,28315
Anaplasmosis,Del Norte,2006,Female,0,12635
Anaplasmosis,Del Norte,2006,Male,0,15641
Anaplasmosis,Del Norte,2006,Total,0,28276
Anaplasmosis,Del Norte,2007,Female,0,12697
Anaplasmosis,Del Norte,2007,Male,0,15783
Anaplasmosis,Del Norte,2007,Total,0,28480
Anaplasmosis,Del Norte,2008,Female,0,12739
Anaplasmosis,Del Norte,2008,Male,0,15832
Anaplasmosis,Del Norte,2008,Total,0,28571
Anaplasmosis,Del Norte,2009,Female,0,12720
Anaplasmosis,Del Norte,2009,Male,0,15839
Anaplasmosis,Del Norte,2009,Total,0,28559
Anaplasmosis,Del Norte,2010,Female,0,12703
Anaplasmosis,Del Norte,2010,Male,0,15907
Anaplasmosis,Del Norte,2010,Total,0,28610
Anaplasmosis,Del Norte,2011,Female,0,12505
Anaplasmosis,Del Norte,2011,Male,0,15691
Anaplasmosis,Del Norte,2011,Total,0,28261
Anaplasmosis,Del Norte,2012,Female,0,12386
Anaplasmosis,Del Norte,2012,Male,0,15535
Anaplasmosis,Del Norte,2012,Total,0,28038
Anaplasmosis,Del Norte,2013,Female,0,12256
Anaplasmosis,Del Norte,2013,Male,0,15164
Anaplasmosis,Del Norte,2013,Total,0,27589
Anaplasmosis,Del Norte,2014,Female,0,12098
Anaplasmosis,Del Norte,2014,Male,0,14941
Anaplasmosis,Del Norte,2014,Total,0,27260
Anaplasmosis,Del Norte,2015,Female,0,12059
Anaplasmosis,Del Norte,2015,Male,0,14788
Anaplasmosis,Del Norte,2015,Total,0,27113
Anaplasmosis,Del Norte,2016,Female,0,12276
Anaplasmosis,Del Norte,2016,Male,0,14485
Anaplasmosis,Del Norte,2016,Total,0,27070
Anaplasmosis,Del Norte,2017,Female,0,12235
Anaplasmosis,Del Norte,2017,Male,0,14310
Anaplasmosis,Del Norte,2017,Total,0,26898
Anaplasmosis,Del Norte,2018,Female,0,12229
Anaplasmosis,Del Norte,2018,Male,0,14887
Anaplasmosis,Del Norte,2018,Total,0,27572
Anaplasmosis,Del Norte,2019,Female,0,12342
Anaplasmosis,Del Norte,2019,Male,0,14865
Anaplasmosis,Del Norte,2019,Total,0,27604
Anaplasmosis,Del Norte,2020,Female,0,12341
Anaplasmosis,Del Norte,2020,Male,0,14852
Anaplasmosis,Del Norte,2020,Total,0,27638
Anaplasmosis,Del Norte,2021,Female,0,12129
Anaplasmosis,Del Norte,2021,Male,0,14711
Anaplasmosis,Del Norte,2021,Total,0,27365
Anaplasmosis,Del Norte,2022,Female,0,12097
Anaplasmosis,Del Norte,2022,Male,0,14695
Anaplasmosis,Del Norte,2022,Total,0,26604
Anaplasmosis,Del Norte,2023,Female,0,12089
Anaplasmosis,Del Norte,2023,Male,0,14661
Anaplasmosis,Del Norte,2023,Total,0,26136
Anaplasmosis,El Dorado,2001,Female,0,80988
Anaplasmosis,El Dorado,2001,Male,0,80892
Anaplasmosis,El Dorado,2001,Total,0,161880
Anaplasmosis,El Dorado,2002,Female,0,82411
Anaplasmosis,El Dorado,2002,Male,0,82314
Anaplasmosis,El Dorado,2002,Total,0,164725
Anaplasmosis,El Dorado,2003,Female,0,83875
Anaplasmosis,El Dorado,2003,Male,0,83795
Anaplasmosis,El Dorado,2003,Total,0,167670
Anaplasmosis,El Dorado,2004,Female,0,85200
Anaplasmosis,El Dorado,2004,Male,0,85104
Anaplasmosis,El Dorado,2004,Total,0,170304
Anaplasmosis,El Dorado,2005,Female,0,86647
Anaplasmosis,El Dorado,2005,Male,0,86534
Anaplasmosis,El Dorado,2005,Total,0,173181
Anaplasmosis,El Dorado,2006,Female,0,87654
Anaplasmosis,El Dorado,2006,Male,0,87604
Anaplasmosis,El Dorado,2006,Total,0,175258
Anaplasmosis,El Dorado,2007,Female,0,88622
Anaplasmosis,El Dorado,2007,Male,0,88573
Anaplasmosis,El Dorado,2007,Total,0,177195
Anaplasmosis,El Dorado,2008,Female,0,89339
Anaplasmosis,El Dorado,2008,Male,0,89260
Anaplasmosis,El Dorado,2008,Total,0,178599
Anaplasmosis,El Dorado,2009,Female,0,89876
Anaplasmosis,El Dorado,2009,Male,0,89825
Anaplasmosis,El Dorado,2009,Total,0,179701
Anaplasmosis,El Dorado,2010,Female,0,90487
Anaplasmosis,El Dorado,2010,Male,0,90571
Anaplasmosis,El Dorado,2010,Total,0,181058
Anaplasmosis,El Dorado,2011,Female,0,90290
Anaplasmosis,El Dorado,2011,Male,0,90619
Anaplasmosis,El Dorado,2011,Total,0,180832
Anaplasmosis,El Dorado,2012,Female,0,90222
Anaplasmosis,El Dorado,2012,Male,0,90895
Anaplasmosis,El Dorado,2012,Total,0,180978
Anaplasmosis,El Dorado,2013,Female,0,90700
Anaplasmosis,El Dorado,2013,Male,0,91462
Anaplasmosis,El Dorado,2013,Total,0,181963
Anaplasmosis,El Dorado,2014,Female,0,90640
Anaplasmosis,El Dorado,2014,Male,0,91516
Anaplasmosis,El Dorado,2014,Total,0,181898
Anaplasmosis,El Dorado,2015,Female,0,90724
Anaplasmosis,El Dorado,2015,Male,0,91859
Anaplasmosis,El Dorado,2015,Total,0,182205
Anaplasmosis,El Dorado,2016,Female,0,90942
Anaplasmosis,El Dorado,2016,Male,0,92502
Anaplasmosis,El Dorado,2016,Total,0,182937
Anaplasmosis,El Dorado,2017,Female,0,91797
Anaplasmosis,El Dorado,2017,Male,0,93645
Anaplasmosis,El Dorado,2017,Total,0,184800
Anaplasmosis,El Dorado,2018,Female,0,92911
Anaplasmosis,El Dorado,2018,Male,0,95000
Anaplasmosis,El Dorado,2018,Total,0,187122
Anaplasmosis,El Dorado,2019,Female,0,93376
Anaplasmosis,El Dorado,2019,Male,0,95442
Anaplasmosis,El Dorado,2019,Total,0,187905
Anaplasmosis,El Dorado,2020,Female,0,94980
Anaplasmosis,El Dorado,2020,Male,0,97032
Anaplasmosis,El Dorado,2020,Total,0,191032
Anaplasmosis,El Dorado,2021,Female,0,93485
Anaplasmosis,El Dorado,2021,Male,0,95604
Anaplasmosis,El Dorado,2021,Total,0,191309
Anaplasmosis,El Dorado,2022,Female,0,93888
Anaplasmosis,El Dorado,2022,Male,0,96124
Anaplasmosis,El Dorado,2022,Total,0,189382
Anaplasmosis,El Dorado,2023,Female,0,94367
Anaplasmosis,El Dorado,2023,Male,0,96818
Anaplasmosis,El Dorado,2023,Total,0,188131
Anaplasmosis,Fresno,2001,Female,0,407172
Anaplasmosis,Fresno,2001,Male,0,407831
Anaplasmosis,Fresno,2001,Total,0,815003
Anaplasmosis,Fresno,2002,Female,0,414207
Anaplasmosis,Fresno,2002,Male,0,414430
Anaplasmosis,Fresno,2002,Total,0,828637
Anaplasmosis,Fresno,2003,Female,0,423018
Anaplasmosis,Fresno,2003,Male,0,422899
Anaplasmosis,Fresno,2003,Total,0,845917
Anaplasmosis,Fresno,2004,Female,0,430198
Anaplasmosis,Fresno,2004,Male,0,430028
Anaplasmosis,Fresno,2004,Total,0,860226
Anaplasmosis,Fresno,2005,Female,0,436052
Anaplasmosis,Fresno,2005,Male,0,435858
Anaplasmosis,Fresno,2005,Total,0,871910
Anaplasmosis,Fresno,2006,Female,0,443403
Anaplasmosis,Fresno,2006,Male,0,442973
Anaplasmosis,Fresno,2006,Total,0,886376
Anaplasmosis,Fresno,2007,Female,0,450080
Anaplasmosis,Fresno,2007,Male,0,449746
Anaplasmosis,Fresno,2007,Total,0,899826
Anaplasmosis,Fresno,2008,Female,0,456755
Anaplasmosis,Fresno,2008,Male,0,456484
Anaplasmosis,Fresno,2008,Total,0,913239
Anaplasmosis,Fresno,2009,Female,0,461947
Anaplasmosis,Fresno,2009,Male,0,461948
Anaplasmosis,Fresno,2009,Total,0,923895
Anaplasmosis,Fresno,2010,Female,0,465639
Anaplasmosis,Fresno,2010,Male,0,464811
Anaplasmosis,Fresno,2010,Total,0,930450
Anaplasmosis,Fresno,2011,Female,0,472107
Anaplasmosis,Fresno,2011,Male,0,471700
Anaplasmosis,Fresno,2011,Total,0,941793
Anaplasmosis,Fresno,2012,Female,0,476435
Anaplasmosis,Fresno,2012,Male,0,476560
Anaplasmosis,Fresno,2012,Total,0,949363
Anaplasmosis,Fresno,2013,Female,0,479864
Anaplasmosis,Fresno,2013,Male,1,480848
Anaplasmosis,Fresno,2013,Total,1,955481
Anaplasmosis,Fresno,2014,Female,0,484219
Anaplasmosis,Fresno,2014,Male,0,485620
Anaplasmosis,Fresno,2014,Total,0,963010
Anaplasmosis,Fresno,2015,Female,0,489099
Anaplasmosis,Fresno,2015,Male,0,490526
Anaplasmosis,Fresno,2015,Total,0,970859
Anaplasmosis,Fresno,2016,Female,0,492963
Anaplasmosis,Fresno,2016,Male,0,495143
Anaplasmosis,Fresno,2016,Total,0,977361
Anaplasmosis,Fresno,2017,Female,0,497835
Anaplasmosis,Fresno,2017,Male,0,500264
Anaplasmosis,Fresno,2017,Total,0,985393
Anaplasmosis,Fresno,2018,Female,0,502960
Anaplasmosis,Fresno,2018,Male,0,505798
Anaplasmosis,Fresno,2018,Total,0,993965
Anaplasmosis,Fresno,2019,Female,0,507632
Anaplasmosis,Fresno,2019,Male,0,510805
Anaplasmosis,Fresno,2019,Total,0,1001640
Anaplasmosis,Fresno,2020,Female,0,511538
Anaplasmosis,Fresno,2020,Male,0,514820
Anaplasmosis,Fresno,2020,Total,0,1007344
Anaplasmosis,Fresno,2021,Female,0,508934
Anaplasmosis,Fresno,2021,Male,0,512715
Anaplasmosis,Fresno,2021,Total,0,1010453
Anaplasmosis,Fresno,2022,Female,0,512309
Anaplasmosis,Fresno,2022,Male,0,516809
Anaplasmosis,Fresno,2022,Total,0,1012350
Anaplasmosis,Fresno,2023,Female,0,515926
Anaplasmosis,Fresno,2023,Male,0,521023
Anaplasmosis,Fresno,2023,Total,0,1015793
Anaplasmosis,Glenn,2001,Female,0,13154
Anaplasmosis,Glenn,2001,Male,0,13457
Anaplasmosis,Glenn,2001,Total,0,26611
Anaplasmosis,Glenn,2002,Female,0,13251
Anaplasmosis,Glenn,2002,Male,0,13541
Anaplasmosis,Glenn,2002,Total,0,26792
Anaplasmosis,Glenn,2003,Female,0,13448
Anaplasmosis,Glenn,2003,Male,0,13708
Anaplasmosis,Glenn,2003,Total,0,27156
Anaplasmosis,Glenn,2004,Female,0,13518
Anaplasmosis,Glenn,2004,Male,0,13746
Anaplasmosis,Glenn,2004,Total,0,27264
Anaplasmosis,Glenn,2005,Female,0,13636
Anaplasmosis,Glenn,2005,Male,0,13889
Anaplasmosis,Glenn,2005,Total,0,27525
Anaplasmosis,Glenn,2006,Female,0,13729
Anaplasmosis,Glenn,2006,Male,0,14002
Anaplasmosis,Glenn,2006,Total,0,27731
Anaplasmosis,Glenn,2007,Female,0,13871
Anaplasmosis,Glenn,2007,Male,0,14142
Anaplasmosis,Glenn,2007,Total,0,28013
Anaplasmosis,Glenn,2008,Female,0,13920
Anaplasmosis,Glenn,2008,Male,0,14200
Anaplasmosis,Glenn,2008,Total,0,28120
Anaplasmosis,Glenn,2009,Female,0,13906
Anaplasmosis,Glenn,2009,Male,0,14150
Anaplasmosis,Glenn,2009,Total,0,28056
Anaplasmosis,Glenn,2010,Female,0,13931
Anaplasmosis,Glenn,2010,Male,0,14191
Anaplasmosis,Glenn,2010,Total,0,28122
Anaplasmosis,Glenn,2011,Female,0,13948
Anaplasmosis,Glenn,2011,Male,0,14337
Anaplasmosis,Glenn,2011,Total,0,28219
Anaplasmosis,Glenn,2012,Female,0,13869
Anaplasmosis,Glenn,2012,Male,0,14259
Anaplasmosis,Glenn,2012,Total,0,28009
Anaplasmosis,Glenn,2013,Female,0,13848
Anaplasmosis,Glenn,2013,Male,0,14337
Anaplasmosis,Glenn,2013,Total,0,28014
Anaplasmosis,Glenn,2014,Female,0,13902
Anaplasmosis,Glenn,2014,Male,0,14396
Anaplasmosis,Glenn,2014,Total,0,28075
Anaplasmosis,Glenn,2015,Female,0,13896
Anaplasmosis,Glenn,2015,Male,0,14390
Anaplasmosis,Glenn,2015,Total,0,28001
Anaplasmosis,Glenn,2016,Female,0,13932
Anaplasmosis,Glenn,2016,Male,0,14420
Anaplasmosis,Glenn,2016,Total,0,28005
Anaplasmosis,Glenn,2017,Female,0,13995
Anaplasmosis,Glenn,2017,Male,0,14486
Anaplasmosis,Glenn,2017,Total,0,28072
Anaplasmosis,Glenn,2018,Female,0,14050
Anaplasmosis,Glenn,2018,Male,0,14564
Anaplasmosis,Glenn,2018,Total,0,28134
Anaplasmosis,Glenn,2019,Female,0,14271
Anaplasmosis,Glenn,2019,Male,0,14801
Anaplasmosis,Glenn,2019,Total,0,28525
Anaplasmosis,Glenn,2020,Female,0,14521
Anaplasmosis,Glenn,2020,Male,0,14986
Anaplasmosis,Glenn,2020,Total,0,28891
Anaplasmosis,Glenn,2021,Female,0,14341
Anaplasmosis,Glenn,2021,Male,0,14844
Anaplasmosis,Glenn,2021,Total,0,28734
Anaplasmosis,Glenn,2022,Female,0,14312
Anaplasmosis,Glenn,2022,Male,0,14900
Anaplasmosis,Glenn,2022,Total,0,28685
Anaplasmosis,Glenn,2023,Female,0,14381
Anaplasmosis,Glenn,2023,Male,0,14929
Anaplasmosis,Glenn,2023,Total,0,28760
Anaplasmosis,Humboldt,2001,Female,0,64153
Anaplasmosis,Humboldt,2001,Male,0,63195
Anaplasmosis,Humboldt,2001,Total,0,127348
Anaplasmosis,Humboldt,2002,Female,0,64785
Anaplasmosis,Humboldt,2002,Male,0,63970
Anaplasmosis,Humboldt,2002,Total,0,128755
Anaplasmosis,Humboldt,2003,Female,0,65437
Anaplasmosis,Humboldt,2003,Male,0,64742
Anaplasmosis,Humboldt,2003,Total,0,130179
Anaplasmosis,Humboldt,2004,Female,0,65925
Anaplasmosis,Humboldt,2004,Male,0,65318
Anaplasmosis,Humboldt,2004,Total,0,131243
Anaplasmosis,Humboldt,2005,Female,0,66095
Anaplasmosis,Humboldt,2005,Male,0,65594
Anaplasmosis,Humboldt,2005,Total,0,131689
Anaplasmosis,Humboldt,2006,Female,0,66298
Anaplasmosis,Humboldt,2006,Male,0,65928
Anaplasmosis,Humboldt,2006,Total,0,132226
Anaplasmosis,Humboldt,2007,Female,0,66424
Anaplasmosis,Humboldt,2007,Male,0,66233
Anaplasmosis,Humboldt,2007,Total,0,132657
Anaplasmosis,Humboldt,2008,Female,0,66619
Anaplasmosis,Humboldt,2008,Male,0,66582
Anaplasmosis,Humboldt,2008,Total,0,133201
Anaplasmosis,Humboldt,2009,Female,0,66863
Anaplasmosis,Humboldt,2009,Male,0,66903
Anaplasmosis,Humboldt,2009,Total,0,133766
Anaplasmosis,Humboldt,2010,Female,0,67028
Anaplasmosis,Humboldt,2010,Male,0,67595
Anaplasmosis,Humboldt,2010,Total,0,134623
Anaplasmosis,Humboldt,2011,Female,0,67291
Anaplasmosis,Humboldt,2011,Male,0,68092
Anaplasmosis,Humboldt,2011,Total,0,135810
Anaplasmosis,Humboldt,2012,Female,0,66953
Anaplasmosis,Humboldt,2012,Male,0,67777
Anaplasmosis,Humboldt,2012,Total,0,135500
Anaplasmosis,Humboldt,2013,Female,0,66843
Anaplasmosis,Humboldt,2013,Male,0,67719
Anaplasmosis,Humboldt,2013,Total,0,135676
Anaplasmosis,Humboldt,2014,Female,0,66690
Anaplasmosis,Humboldt,2014,Male,1,67562
Anaplasmosis,Humboldt,2014,Total,1,135710
Anaplasmosis,Humboldt,2015,Female,0,66890
Anaplasmosis,Humboldt,2015,Male,0,67706
Anaplasmosis,Humboldt,2015,Total,0,136348
Anaplasmosis,Humboldt,2016,Female,0,67241
Anaplasmosis,Humboldt,2016,Male,0,68059
Anaplasmosis,Humboldt,2016,Total,0,137346
Anaplasmosis,Humboldt,2017,Female,1,67144
Anaplasmosis,Humboldt,2017,Male,0,67997
Anaplasmosis,Humboldt,2017,Total,1,137492
Anaplasmosis,Humboldt,2018,Female,0,67004
Anaplasmosis,Humboldt,2018,Male,0,67815
Anaplasmosis,Humboldt,2018,Total,0,137493
Anaplasmosis,Humboldt,2019,Female,1,66518
Anaplasmosis,Humboldt,2019,Male,0,67302
Anaplasmosis,Humboldt,2019,Total,1,136740
Anaplasmosis,Humboldt,2020,Female,0,66021
Anaplasmosis,Humboldt,2020,Male,0,66685
Anaplasmosis,Humboldt,2020,Total,0,136204
Anaplasmosis,Humboldt,2021,Female,0,66776
Anaplasmosis,Humboldt,2021,Male,0,67438
Anaplasmosis,Humboldt,2021,Total,0,134639
Anaplasmosis,Humboldt,2022,Female,0,66801
Anaplasmosis,Humboldt,2022,Male,0,67337
Anaplasmosis,Humboldt,2022,Total,0,134417
Anaplasmosis,Humboldt,2023,Female,0,66771
Anaplasmosis,Humboldt,2023,Male,1,67361
Anaplasmosis,Humboldt,2023,Total,1,134304
Anaplasmosis,Imperial,2001,Female,0,69392
Anaplasmosis,Imperial,2001,Male,0,75334
Anaplasmosis,Imperial,2001,Total,0,144726
Anaplasmosis,Imperial,2002,Female,0,70707
Anaplasmosis,Imperial,2002,Male,0,76478
Anaplasmosis,Imperial,2002,Total,0,147185
Anaplasmosis,Imperial,2003,Female,0,72618
Anaplasmosis,Imperial,2003,Male,0,78291
Anaplasmosis,Imperial,2003,Total,0,150909
Anaplasmosis,Imperial,2004,Female,0,74201
Anaplasmosis,Imperial,2004,Male,0,79736
Anaplasmosis,Imperial,2004,Total,0,153937
Anaplasmosis,Imperial,2005,Female,0,76126
Anaplasmosis,Imperial,2005,Male,0,81531
Anaplasmosis,Imperial,2005,Total,0,157657
Anaplasmosis,Imperial,2006,Female,0,78596
Anaplasmosis,Imperial,2006,Male,0,83936
Anaplasmosis,Imperial,2006,Total,0,162532
Anaplasmosis,Imperial,2007,Female,0,80846
Anaplasmosis,Imperial,2007,Male,0,86048
Anaplasmosis,Imperial,2007,Total,0,166894
Anaplasmosis,Imperial,2008,Female,0,82512
Anaplasmosis,Imperial,2008,Male,0,87592
Anaplasmosis,Imperial,2008,Total,0,170104
Anaplasmosis,Imperial,2009,Female,0,84166
Anaplasmosis,Imperial,2009,Male,0,89075
Anaplasmosis,Imperial,2009,Total,0,173241
Anaplasmosis,Imperial,2010,Female,0,84882
Anaplasmosis,Imperial,2010,Male,0,89646
Anaplasmosis,Imperial,2010,Total,0,174528
Anaplasmosis,Imperial,2011,Female,0,86694
Anaplasmosis,Imperial,2011,Male,0,91237
Anaplasmosis,Imperial,2011,Total,0,176872
Anaplasmosis,Imperial,2012,Female,0,87855
Anaplasmosis,Imperial,2012,Male,0,91439
Anaplasmosis,Imperial,2012,Total,0,177385
Anaplasmosis,Imperial,2013,Female,0,88720
Anaplasmosis,Imperial,2013,Male,0,91346
Anaplasmosis,Imperial,2013,Total,0,177312
Anaplasmosis,Imperial,2014,Female,0,89946
Anaplasmosis,Imperial,2014,Male,0,92619
Anaplasmosis,Imperial,2014,Total,0,178967
Anaplasmosis,Imperial,2015,Female,0,90658
Anaplasmosis,Imperial,2015,Male,0,93802
Anaplasmosis,Imperial,2015,Total,0,179952
Anaplasmosis,Imperial,2016,Female,0,91237
Anaplasmosis,Imperial,2016,Male,0,94474
Anaplasmosis,Imperial,2016,Total,0,180280
Anaplasmosis,Imperial,2017,Female,0,91824
Anaplasmosis,Imperial,2017,Male,0,95144
Anaplasmosis,Imperial,2017,Total,0,180627
Anaplasmosis,Imperial,2018,Female,0,92517
Anaplasmosis,Imperial,2018,Male,0,95425
Anaplasmosis,Imperial,2018,Total,0,180627
Anaplasmosis,Imperial,2019,Female,0,93001
Anaplasmosis,Imperial,2019,Male,0,95961
Anaplasmosis,Imperial,2019,Total,0,180809
Anaplasmosis,Imperial,2020,Female,0,92594
Anaplasmosis,Imperial,2020,Male,0,95496
Anaplasmosis,Imperial,2020,Total,0,180182
Anaplasmosis,Imperial,2021,Female,0,94392
Anaplasmosis,Imperial,2021,Male,0,97227
Anaplasmosis,Imperial,2021,Total,0,179340
Anaplasmosis,Imperial,2022,Female,0,94987
Anaplasmosis,Imperial,2022,Male,0,97973
Anaplasmosis,Imperial,2022,Total,0,179062
Anaplasmosis,Imperial,2023,Female,0,95807
Anaplasmosis,Imperial,2023,Male,0,98703
Anaplasmosis,Imperial,2023,Total,0,179790
Anaplasmosis,Inyo,2001,Female,0,9239
Anaplasmosis,Inyo,2001,Male,0,8968
Anaplasmosis,Inyo,2001,Total,0,18207
Anaplasmosis,Inyo,2002,Female,0,9327
Anaplasmosis,Inyo,2002,Male,0,9088
Anaplasmosis,Inyo,2002,Total,0,18415
Anaplasmosis,Inyo,2003,Female,0,9356
Anaplasmosis,Inyo,2003,Male,0,9151
Anaplasmosis,Inyo,2003,Total,0,18507
Anaplasmosis,Inyo,2004,Female,0,9366
Anaplasmosis,Inyo,2004,Male,0,9193
Anaplasmosis,Inyo,2004,Total,0,18559
Anaplasmosis,Inyo,2005,Female,0,9309
Anaplasmosis,Inyo,2005,Male,0,9154
Anaplasmosis,Inyo,2005,Total,0,18463
Anaplasmosis,Inyo,2006,Female,0,9267
Anaplasmosis,Inyo,2006,Male,0,9154
Anaplasmosis,Inyo,2006,Total,0,18421
Anaplasmosis,Inyo,2007,Female,0,9261
Anaplasmosis,Inyo,2007,Male,0,9186
Anaplasmosis,Inyo,2007,Total,0,18447
Anaplasmosis,Inyo,2008,Female,0,9209
Anaplasmosis,Inyo,2008,Male,0,9174
Anaplasmosis,Inyo,2008,Total,0,18383
Anaplasmosis,Inyo,2009,Female,0,9205
Anaplasmosis,Inyo,2009,Male,0,9243
Anaplasmosis,Inyo,2009,Total,0,18448
Anaplasmosis,Inyo,2010,Female,0,9192
Anaplasmosis,Inyo,2010,Male,0,9354
Anaplasmosis,Inyo,2010,Total,0,18546
Anaplasmosis,Inyo,2011,Female,0,9110
Anaplasmosis,Inyo,2011,Male,0,9449
Anaplasmosis,Inyo,2011,Total,0,18624
Anaplasmosis,Inyo,2012,Female,0,9119
Anaplasmosis,Inyo,2012,Male,0,9465
Anaplasmosis,Inyo,2012,Total,0,18702
Anaplasmosis,Inyo,2013,Female,0,9150
Anaplasmosis,Inyo,2013,Male,0,9441
Anaplasmosis,Inyo,2013,Total,0,18761
Anaplasmosis,Inyo,2014,Female,0,9185
Anaplasmosis,Inyo,2014,Male,0,9465
Anaplasmosis,Inyo,2014,Total,0,18873
Anaplasmosis,Inyo,2015,Female,0,9152
Anaplasmosis,Inyo,2015,Male,0,9483
Anaplasmosis,Inyo,2015,Total,0,18911
Anaplasmosis,Inyo,2016,Female,0,9155
Anaplasmosis,Inyo,2016,Male,0,9473
Anaplasmosis,Inyo,2016,Total,0,18956
Anaplasmosis,Inyo,2017,Female,0,9123
Anaplasmosis,Inyo,2017,Male,0,9442
Anaplasmosis,Inyo,2017,Total,0,18945
Anaplasmosis,Inyo,2018,Female,0,9115
Anaplasmosis,Inyo,2018,Male,0,9406
Anaplasmosis,Inyo,2018,Total,0,18953
Anaplasmosis,Inyo,2019,Female,0,9108
Anaplasmosis,Inyo,2019,Male,0,9355
Anaplasmosis,Inyo,2019,Total,0,18947
Anaplasmosis,Inyo,2020,Female,0,9077
Anaplasmosis,Inyo,2020,Male,0,9352
Anaplasmosis,Inyo,2020,Total,0,18985
Anaplasmosis,Inyo,2021,Female,0,8916
Anaplasmosis,Inyo,2021,Male,0,9256
Anaplasmosis,Inyo,2021,Total,0,18879
Anaplasmosis,Inyo,2022,Female,0,8928
Anaplasmosis,Inyo,2022,Male,0,9214
Anaplasmosis,Inyo,2022,Total,0,18864
Anaplasmosis,Inyo,2023,Female,0,8926
Anaplasmosis,Inyo,2023,Male,0,9168
Anaplasmosis,Inyo,2023,Total,0,18901
Anaplasmosis,Kern,2001,Female,0,330250
Anaplasmosis,Kern,2001,Male,0,349424
Anaplasmosis,Kern,2001,Total,0,679674
Anaplasmosis,Kern,2002,Female,0,338203
Anaplasmosis,Kern,2002,Male,0,358301
Anaplasmosis,Kern,2002,Total,0,696504
Anaplasmosis,Kern,2003,Female,0,348293
Anaplasmosis,Kern,2003,Male,0,369504
Anaplasmosis,Kern,2003,Total,0,717797
Anaplasmosis,Kern,2004,Female,0,358829
Anaplasmosis,Kern,2004,Male,0,381193
Anaplasmosis,Kern,2004,Total,0,740022
Anaplasmosis,Kern,2005,Female,0,369284
Anaplasmosis,Kern,2005,Male,0,392688
Anaplasmosis,Kern,2005,Total,0,761972
Anaplasmosis,Kern,2006,Female,0,380855
Anaplasmosis,Kern,2006,Male,0,405365
Anaplasmosis,Kern,2006,Total,0,786220
Anaplasmosis,Kern,2007,Female,0,390363
Anaplasmosis,Kern,2007,Male,0,415435
Anaplasmosis,Kern,2007,Total,0,805798
Anaplasmosis,Kern,2008,Female,0,397224
Anaplasmosis,Kern,2008,Male,0,422667
Anaplasmosis,Kern,2008,Total,0,819891
Anaplasmosis,Kern,2009,Female,0,402699
Anaplasmosis,Kern,2009,Male,0,428435
Anaplasmosis,Kern,2009,Total,0,831134
Anaplasmosis,Kern,2010,Female,1,406523
Anaplasmosis,Kern,2010,Male,0,433108
Anaplasmosis,Kern,2010,Total,1,839631
Anaplasmosis,Kern,2011,Female,0,412377
Anaplasmosis,Kern,2011,Male,0,438400
Anaplasmosis,Kern,2011,Total,0,850117
Anaplasmosis,Kern,2012,Female,0,418285
Anaplasmosis,Kern,2012,Male,0,441345
Anaplasmosis,Kern,2012,Total,0,858439
Anaplasmosis,Kern,2013,Female,0,422779
Anaplasmosis,Kern,2013,Male,0,445965
Anaplasmosis,Kern,2013,Total,0,867036
Anaplasmosis,Kern,2014,Female,0,424634
Anaplasmosis,Kern,2014,Male,0,450502
Anaplasmosis,Kern,2014,Total,0,872913
Anaplasmosis,Kern,2015,Female,0,427886
Anaplasmosis,Kern,2015,Male,0,453243
Anaplasmosis,Kern,2015,Total,0,878081
